dates,RPI,DPCERA3M086SBEA,INDPRO,CUMFNS,UNRATE,PAYEMS,CES0600000007,CES0600000008,WPSFD49207,PPICMM,PCEPI,FEDFUNDS,HOUST,SP500,EXUSUKx,TB6MS,GS1,GS5,GS10,BAA
725404,5.82174553495207,-2.96838317476844,-8.25318672439472,78.331,7.2,1.39690974834181,40,1.1840158829342,-16.0307727542374,2.54506988296583,0,7.86,7.52185925220163,62.8768699923128,4.45675155779488,7.11,7.61,8.34,8.7,11.11
725432,11.266362046873,4.08280103489158,-8.66530037733035,77.9801,7.2,1.05571320535063,40,1.18284878971107,-15.0799471198301,10.1266423750374,-2.62304904101178,7.48,7.53689712956617,68.5597103222808,31.2329942937305,6.57,7.03,7.46,7.78,10.5
725463,4.06546961232621,7.36957329164394,1.37134165136992,78.2846,7.1,2.26603788525992,40,1.18168399504768,-5.85081607618072,-6.31912992634511,-2.47268899505695,6.99,7.56682847920833,29.0892406741339,25.1669765721888,6.08,6.44,7.05,7.3,10.19
725493,1.44331207367969,7.19954497232873,2.07796776300455,78.3261,7.2,1.53653061539103,40.1,2.35988276644861,5.85081607618072,-1.26782896103919,2.20561677317459,6.85,7.5251007461258,2.51836398830534,17.9629794731752,6.19,6.65,7.52,7.71,10.29
725524,0.577990279577989,-2.67910348833134,-4.58457228278348,77.9265,7.2,-1.12498307156272,40,0,3.49684560221917,12.6184127994275,4.44346208670456,6.92,7.52131798019924,33.735169123257,-9.98157326229774,6.27,6.73,7.64,7.8,10.34
725554,5.95053599160664,7.87002748000081,7.12063775281031,78.2546,7,3.84236186270499,40,2.35525100141842,-9.34766167839989,6.25979510266887,0.310427023664595,6.56,7.48549160803075,-25.2120499422727,-1.11420620818203,5.86,6.27,7.06,7.3,10.16
725585,2.85923224895228,5.71394160774563,-1.90860085238782,78.3752,6.9,1.38650981711521,40.1,2.35063738239987,4.68293277231808,-3.7519571993176,1.50664716985531,6.17,7.49942329059223,23.7435610786132,-16.8384427933285,5.55,5.93,6.8,7.17,10.18
725616,1.5140499334926,26.036282535871,3.49822880009754,78.5019,7,4.1619512254826,40.2,0,2.33463108658896,6.24676059271749,3.91286672853806,5.89,7.43070708254597,-33.2733917280368,-13.2346820037033,5.35,5.77,6.92,7.45,10.2
725646,0.758901450654292,-17.9837214937121,4.98261644114493,78.6551,7,2.24338372303592,40,3.51734497063045,6.97676383850379,12.396804465455,2.16097081551894,5.85,7.42714413340862,-4.54068231495484,-35.9670594550084,5.26,5.72,6.83,7.43,10.24
725677,2.47217453420703,-3.99482521699319,4.43602747563752,78.7777,6.9,2.23919757233304,40,3.50706533112231,-1.15998075731376,0,2.13509479905394,6.04,7.39203156751459,38.3037700301994,-2.18932065498925,5.41,5.8,6.76,7.25,10.07
725707,4.88858776612275,26.2151981079471,11.6272255771019,79.401,6.6,2.40218786802515,40.1,2.33236225028506,2.31884130126438,-3.70561282629147,1.62628451900702,6.91,7.5137092478397,17.0146662510525,12.9930367186227,5.55,5.87,6.67,7.11,9.97
725738,-1.19724224935709,-30.4712236844626,-4.57248118915956,78.9375,6.6,2.01603530745231,40.4,-1.16561446755821,5.77757495464937,-1.23775152799475,5.58726530899314,6.43,7.48099216286952,74.3952866660916,53.8821111981679,5.44,5.78,6.64,7.08,9.72
725769,4.10845890369345,22.5668873383148,15.8332331478039,79.9213,6.6,2.86909168059353,40.7,0,3.45323979313825,-12.4482444087935,4.21156429136751,6.1,7.48661331313996,72.1889793742129,17.881256551241,5.59,5.96,6.79,7.25,9.65
725797,3.16087850657141,1.45870072055487,1.6337503861326,79.764,6.6,2.90969694675312,40.4,4.65567994270693,1.14887514759232,27.2176616183099,3.15443297641274,6.13,7.45356187164337,48.5591190740561,49.4637853630975,5.6,6.03,6.79,7.25,9.61
725828,-0.559631264312088,5.64786773457122,7.61301445390146,80.0213,6.3,3.96718065102348,40.2,0,6.87024777364798,7.31709584174212,4.46725974930402,6.37,7.38647084882989,-13.2005456277863,29.0372772958518,5.9,6.5,7.57,8.02,10.04
725858,7.3626659853602,0.74943341645124,7.62318826986395,80.3661,6.3,2.70436621419989,40.5,3.47994443974748,1.14122690484493,65.0726194557965,3.04812853611054,6.85,7.39510754656249,-0.829875551746539,25.6900560070195,6.05,7,8.26,8.61,10.51
725889,-1.04924207789381,4.9923197626784,6.36684306369233,80.4849,6.2,2.02722660034311,40.3,2.31436908768732,3.41718313501396,10.3201782763669,4.54697008997229,6.73,7.37400185935016,49.9987646041134,-27.5304907102834,5.99,6.8,8.02,8.4,10.52
725919,4.08317130184628,5.81021922995948,8.33157929697208,80.9127,6.1,4.07941729261054,40.4,-2.31436908768732,2.27272795208471,52.4979014310293,2.74997882411938,6.58,7.36201055125973,34.1478478968096,-14.6768152365845,5.76,6.68,8.01,8.45,10.61
725950,6.19873778131108,9.1621712041464,8.79981589603815,81.1531,6,2.02866167426095,40.4,5.77757495464883,2.26843167740256,31.2826703643609,4.73322702916263,6.73,7.38087903556412,72.4535899645641,-7.03112402366397,6.15,7.03,8.32,8.76,10.8
725981,0.871130809994014,-5.64650865621363,4.39409359644287,81.5198,5.9,2.65669377580835,40.1,3.45323979313825,3.39462744057322,46.9829473166183,4.03311514268729,7.22,7.43543801981455,-39.6271155842989,33.2923146769583,6.64,7.67,8.94,9.42,11.31
726011,7.59034873217317,-0.740541693900987,16.4706590689232,82.5757,6,5.72637576202837,40.5,1.14887514759285,-2.26201763492568,69.6135508277589,3.8072649961304,7.29,7.32317071794347,-154.495905024461,12.629403454318,6.69,7.59,9.08,9.52,11.62
726042,5.37745456738818,1.40902548652999,5.82161375650472,82.8829,5.8,2.71948206070505,40.4,5.72793450318905,0,38.0380499846293,2.29129166887887,6.69,7.4121603349452,-161.094508029815,79.2048638625906,6.19,6.96,8.35,8.86,11.23
726072,12.9129387903035,9.13040129671572,6.56848931974032,83.3249,5.7,3.35019272536456,40.5,-1.14340170632623,-2.26628962544169,61.1306624725685,2.20230174046598,6.77,7.24422751560335,-19.7535324648872,35.5611172875927,6.36,7.17,8.45,8.99,11.29
726103,-1.72962661354745,10.2597989294143,0.0217953237484636,83.0578,5.7,1.06453766129846,40.3,6.84412501664351,6.78606898001419,7.97934229306314,4.6665141817595,6.83,7.14755927118945,46.3943844411173,-18.448168937567,6.25,6.99,8.18,8.67,11.07
726134,4.82208010837795,1.10329725394482,5.91367875783604,83.2491,5.7,5.32008353342519,40.4,-2.27704053142954,-1.12834987157058,-44.0994506504897,1.74790536760767,6.58,7.29505641646263,35.865823439579,-28.7951778105946,5.93,6.64,7.71,8.21,10.62
726163,2.66246954934033,10.3728865484888,2.70597289542636,83.3961,5.7,3.16239048778257,40.4,3.41394255867762,3.38187166061026,17.2926769517755,4.13847843331183,6.58,7.33432935030054,34.8248952494394,49.9960925071521,5.91,6.71,7.83,8.37,10.57
726194,2.7305899568141,-4.91827849698918,6.92417874170843,84.0972,5.4,2.78748434545335,40.4,6.79888504281294,4.49438727619444,74.4492631777774,5.81591096594707,6.87,7.36073990305828,-14.0830690764869,29.23188303697,6.21,7.01,8.19,8.72,10.9
726224,0.881438216092789,7.75285230570724,-2.11812549385719,83.8695,5.6,2.63240827759006,40.5,3.38505160996956,2.24089700975476,46.6401521872204,3.48022646577029,7.09,7.2591161280971,-30.0767623958588,-5.57142714401389,6.56,7.4,8.58,9.09,11.04
726255,4.01547626973198,3.9155527224997,3.23441100912767,83.99,5.4,4.15430681970008,40.5,3.37552965193737,3.35351871721983,12.9994500755068,5.10824630596538,7.51,7.29844510150815,66.5318440977313,-61.0284262043409,6.71,7.49,8.49,8.92,11
726285,5.21462756031283,2.88792122518213,0.121145410416901,83.9057,5.4,2.54936646275326,40.5,3.36606111313049,10.0046897253936,10.4593354084372,5.80854671862632,7.75,7.29097477814298,-7.11376666487489,-49.4282802673341,6.99,7.75,8.66,9.06,11.11
726316,3.02859985522801,5.47946157549788,6.22834385364079,84.0101,5.6,1.40893096517232,40.3,1.11992541959829,4.41989449955607,17.4953397157893,3.56214710906748,8.01,7.30854279753919,-24.325157248343,-6.0677457597853,7.39,8.17,8.94,9.26,11.21
726347,2.25642158402195,-3.33534818938652,-3.83529967283849,84.2405,5.4,3.84341360360736,40.3,4.46927890917905,2.20385736876096,14.1270434703209,5.82485590267972,8.19,7.30787278076371,19.4098645819388,-8.87446730641548,7.43,8.09,8.69,8.98,10.9
726377,6.60486132860001,9.77275087274112,5.06117626413527,84.5317,5.4,2.97330677955898,40.6,5.56329230097443,2.19981729799343,46.6746753220374,3.90157887680047,8.3,7.32778053842163,41.368232843849,38.427965174838,7.5,8.11,8.51,8.8,10.41
726408,0.374694714662382,3.01209559531834,3.01758151430356,84.7627,5.3,3.84418792488219,40.5,2.21811523413837,4.38757344373286,54.2879857834443,2.79072261851532,8.35,7.35819375273303,-28.0100244012356,47.1630627330188,7.86,8.48,8.79,8.96,10.48
726438,6.20552416967115,6.52305219089744,5.43033697077782,85.0483,5.3,3.15856211208185,40.3,2.21402276828311,4.37158953420145,61.5160890112588,3.73794106202254,8.76,7.35436233042148,24.1104000992262,11.4245696865933,8.22,8.99,9.09,9.11,10.65
726469,11.0295420734602,2.15141078792005,3.47140737239364,85.6167,5.4,2.94872122922953,40.4,3.31339372959398,11.9403970238015,8.82606524798248,6.13015233833067,9.12,7.39079852173568,38.0170608964157,-34.7405843033276,8.36,9.05,9.15,9.09,10.65
726500,3.71727711915639,-2.53680728676979,-5.28329642729481,84.6582,5.2,2.97500478583217,40.4,3.30427010061953,8.60990240675363,-35.0039116099151,3.98899030942488,9.36,7.26192709270275,35.6256747551345,-13.8132000684665,8.55,9.25,9.27,9.17,10.61
726528,6.40350742689435,-0.771164522731027,3.13578949197648,84.4402,5,2.16509861196599,40.5,4.39158770103596,4.28189571182145,-11.1954164801865,4.45679235488825,9.85,7.25981961036319,-5.31788836900908,-27.69247154945,8.85,9.57,9.51,9.36,10.67
726559,-4.63843591688047,7.10315569579336,-0.159869664727808,84.3978,5.2,1.89404529321919,40.5,1.09539030883177,8.51822565321356,-7.75788773111081,7.96880658955246,9.84,7.19967834569117,38.7260497050868,-8.85716633071207,8.65,9.36,9.3,9.18,10.61
726589,-5.11279473954076,-1.39920652265868,-6.72802014210596,83.5745,5.2,1.35741586257794,40.3,2.18778547381806,9.51127832690482,-58.7250968341099,4.37129999555772,9.81,7.19368581839511,45.1854744749941,-50.5072297445425,8.41,8.98,8.91,8.86,10.46
726620,3.3876806898391,2.34613001002906,-0.116231578596526,83.4819,5.3,1.26701873399,40.3,2.18380406038339,0,-55.5056178401788,2.63494711329493,9.53,7.24208235925696,36.8912365011489,-58.5849915822534,7.93,8.44,8.29,8.28,10.03
726650,3.97550481111111,3.55555815678823,-11.8545008015055,82.2801,5.2,0.466459357273408,40.4,6.52766795498145,-2.10711204271838,-68.0408975136839,2.86610963220397,9.24,7.26332961747684,30.0198693524763,55.711621061259,7.61,7.89,7.83,8.02,9.87
726681,2.62460947576173,11.4722130553888,11.7983181691937,82.8376,5.2,0.566171277310445,40.4,2.16802226993877,-4.22535647829392,-4.95186397322023,0.13819085158957,8.99,7.19443685110033,52.0051902666918,-23.9151171349716,7.74,8.18,8.09,8.11,9.88
726712,3.30278394971586,-2.25000762084164,-3.88102422079122,82.4414,5.3,2.76041860566423,40.3,2.16411239898111,6.3324685210123,24.5574736603334,2.66200104234713,9.02,7.15383380157884,2.42109896222722,-17.5860642195652,7.74,8.22,8.17,8.19,9.91
726742,5.70465771337609,-0.803003859103235,-1.53452333271176,82.0136,5.3,1.18425613153335,40.4,3.2388683629982,6.29922706337247,19.2904354982122,4.67867506172652,8.84,7.25134498337221,0.345472868371388,12.0802565029835,7.62,7.99,7.97,8.01,9.81
726773,1.13481875231258,0.58000112667802,3.92865820710604,81.9703,5.4,3.04933229804547,40.3,4.3049373523866,2.09241552579229,-49.6510292762444,2.62620758431602,8.55,7.2086003379602,-25.1318086142916,-11.2405885192313,7.49,7.77,7.81,7.87,9.81
726803,0.916202604154392,9.90584758502191,6.89546464276454,81.7949,5.4,0.926521729207508,40,4.28954880355139,7.29485529165785,-79.8863777910878,3.46015927741448,8.45,7.13169851046691,29.269743748991,18.1001191169053,7.42,7.72,7.75,7.84,9.82
726834,2.94299134390812,5.9793274711879,-6.1314347797147,81.5095,5.4,3.99569245731328,40.4,6.40570916113941,22.6421811652603,-11.6029167264298,9.06237088296749,8.23,7.34665516317654,-30.0813055953522,40.4262757588882,7.55,7.92,8.12,8.21,9.94
726865,3.58774830066295,-6.08992756896303,10.8435431867388,82.4029,5.3,2.5906319235979,40.1,8.48809905087222,-1.01997456204614,-52.2419265497273,5.27745290844308,8.24,7.27031288607902,-34.0824198079982,32.1950419086596,7.7,8.11,8.42,8.47,10.14
726893,1.03889995525606,4.04133731254319,5.75908346952012,82.616,5.2,2.28958573012221,40.3,5.27473376764576,-1.02084225637533,44.142908179813,4.50513131629364,8.28,7.16162200293919,28.7406660761736,-51.7577061223659,7.85,8.35,8.6,8.59,10.21
726924,7.48284650013105,2.29066550229575,-2.19305021234213,82.1268,5.4,0.459581458223113,40,-2.10711204271785,-1.02171142826073,59.0210695308865,2.51473820864909,8.26,7.12929754892937,-0.993142643587319,9.34486741091143,7.84,8.4,8.77,8.79,10.3
726954,-1.45258771104508,-0.858487228095761,3.1123261443831,82.1518,5.4,1.67270269653059,40.1,4.21053063561505,1.02171142826073,-10.3597765736428,2.70082719063076,8.18,7.10002716662926,42.0826645281998,29.1090119184759,7.76,8.32,8.74,8.76,10.41
726985,1.82967154794511,3.80348971353452,4.06236332216778,82.2298,5.2,0.185712010203076,40.2,4.19580847047527,1.02084225637533,-15.709315256256,5.2882444607615,8.29,7.07072410726028,34.2475118211315,23.3085817864017,7.63,8.1,8.43,8.48,10.22
727015,3.89114162901123,2.43405567387001,-1.72053420645888,81.8691,5.5,-0.349599419806879,40.1,3.13725668888498,3.05732649455877,15.709315256256,2.96799098553215,8.15,7.06561336359772,-1.19930050792014,67.8570578536645,7.52,7.94,8.33,8.47,10.2
727046,-7.70662433633049,0.372347710036536,4.50474054334684,82.0134,5.7,-2.27488219787872,40.1,-1.04484116309269,13.159136505509,49.2638180007351,7.95444903755822,8.13,7.01660968389422,-101.789469979673,59.1858249582089,7.38,7.78,8.44,8.75,10.41
727077,-0.580579056444464,-0.569519752214731,0.212733627665074,81.7499,5.9,-1.07331594221023,40.1,6.2554442262396,15.0064481666835,48.9198173750221,7.33935732011481,8.2,7.01211529430638,-56.9873078379526,-13.902342919891,7.32,7.76,8.51,8.89,10.64
727107,-9.96141994747504,-6.70116631346573,-7.51789763694219,81.0682,5.9,-1.65566419576137,39.8,3.11553615075795,11.8714900604886,15.873247317062,6.84711261548543,8.11,6.92165818415113,-31.9617949250752,41.54140298746,7.16,7.55,8.33,8.72,10.74
727138,-0.0523999236385464,-1.1241838091081,-14.8689444414156,79.9897,6.2,-1.67992670895885,40,0,6.8711844178619,-67.2921978411164,1.52871012471465,7.81,7.04315991598834,31.5051594351822,11.4175499421912,7.03,7.31,8.02,8.39,10.62
727168,6.03130995836665,-4.37448703160825,-8.230640752193,79.2669,6.3,-0.527520843736795,40.1,3.10746828808082,-5.88717452262522,-87.3269594390322,1.11733585564409,7.31,6.87626461189077,50.1656799241367,-26.1249092199779,6.7,7.05,7.73,8.08,10.43
727199,-8.06049504668636,-10.87247925732,-4.47192513884325,78.6333,6.4,-1.2207808734054,39.8,6.19089937203263,5.88717452262522,-33.6513146108022,4.55168795416334,6.91,6.68210859744981,-11.959013137783,7.90356804970522,6.28,6.64,7.7,8.09,10.45
727230,0.808101179683263,7.39244911113168,-8.57455612054316,77.9935,6.6,-3.53737129915288,39.8,-1.02960109276378,-7.85600187157733,-22.3435469759597,0.611767263618646,6.25,6.87212810133899,128.436536225138,18.1602460400505,5.93,6.27,7.47,7.85,10.07
727258,1.72586279128453,14.0355058317185,-6.71942027675918,77.3269,6.8,-1.76707746327764,39.7,1.02960109276378,-4.93624719095074,-14.1789755176564,0.240913619377991,6.12,6.82546003625531,32.7408879032877,-90.5144267777246,5.92,6.4,7.77,8.11,10.09
727289,4.55128687726685,-3.97769778818038,3.46316591091131,77.5951,6.7,-2.3232451549589,39.9,6.15912387182451,0,-8.58850584610877,2.18454525842446,5.91,6.90875477931522,23.619040043932,-48.1933097797729,5.71,6.24,7.7,8.04,9.94
727319,0.156377209920322,3.03391327356586,11.7291152396053,78.0206,6.9,-1.27416187362073,39.8,1.02345421982086,2.96418429847485,-36.9559189457036,4.96520608401028,5.78,6.9037472575846,-5.35326293311265,-17.8958261247302,5.61,6.13,7.7,8.07,9.86
727350,6.30158176634907,0.21955101877964,9.39769472267606,78.6553,6.9,0.941902229046576,40.1,3.06513576611618,-1.97530908800267,-67.0224935110717,2.02447825692573,5.9,6.94312242281943,0.952028399223082,-52.7252436377044,5.75,6.36,7.94,8.28,9.96
727380,-2.71113628815627,5.84720705050934,3.23433876795889,78.9684,6.8,-0.465318111690038,40.1,3.05732649455823,-2.9690736796212,-4.18483423249825,1.89255649141522,5.82,6.96885037834195,6.13828264549632,1.16328394447676,5.7,6.31,7.91,8.27,9.89
727411,2.40015392267594,-1.83650080482245,0.147072341392374,78.9767,6.9,0.19944414224895,40.2,0,1.98019846914903,-9.46958004869209,2.76914030471147,5.66,6.9555926083963,28.5969121891682,23.6021279916792,5.39,5.78,7.43,7.9,9.65
727442,3.74859378922849,0.568741124067174,10.2428532021705,79.7017,6.9,0.288027474773145,40.2,3.04955691440725,1.97693619671817,11.5638214179288,4.13263848653926,5.45,6.92264389147589,-6.79888504281294,29.8379296416461,5.25,5.57,7.14,7.65,9.51
727472,1.64680137107709,-4.84291341296661,-1.69916086337096,79.4871,7,0.232587117062621,40.2,2.02874097348893,3.944128447948,-1.04666382562293,2.24321288451392,5.21,6.98378996525813,-0.992145571192538,-2.36549241719173,5.04,5.33,6.87,7.53,9.49
727503,2.06654283124763,5.67366586006415,-1.65731808104397,79.2118,7,-0.675734948828222,40.2,1.01308575033681,4.91200030919927,-15.8105053902773,2.63906374140532,4.81,7.0057890192535,-2.98136799319373,38.7163509393994,4.61,4.89,6.62,7.42,9.45
727533,10.1860100899735,2.05255163223974,-5.22725415202423,78.8932,7.3,0.354531356445165,40.3,3.0341356240303,-0.980792862118918,-34.4418260549986,2.99602954949449,4.43,6.98378996525813,8.02657848408792,31.6753446357652,4.1,4.38,6.19,7.09,9.26
727564,5.98656478072783,17.3708902898525,-6.30640736593087,78.2847,7.3,0.454090278933705,40.2,-1.01052637550687,-2.94719755184367,-55.8760152087899,1.63105061733795,4.03,7.06987412845857,82.2703679551729,-12.0126408796752,3.87,4.15,6.24,7.03,9.13
727595,5.96285898516982,1.35395320301619,8.56129595267063,78.8083,7.4,-0.642422020141709,40.3,2.02020249733721,2.94719755184367,54.7836164078145,3.03870896730878,4.06,7.13089883029635,-10.1950796665363,-20.8770739052647,3.93,4.29,6.58,7.34,9.23
727624,1.98375424404915,2.18888095169234,9.71231260043588,79.4206,7.4,0.598128093019312,40.2,3.02394112141542,0.980792862118918,22.734103490939,2.90489327448462,3.98,7.16780918431644,-15.2212012483936,-37.0145863131307,4.18,4.63,6.95,7.54,9.25
727655,4.47638295269996,1.00725983036369,9.06862934592603,79.6663,7.4,1.70413705997348,40.5,4.02010426233872,0.979991887867726,8.54856687342185,3.23940267807785,3.73,7.00215595440362,0.147280827902563,22.6187595236616,3.87,4.3,6.78,7.48,9.21
727685,6.3946176905489,6.17506236969376,3.84269070040446,79.9329,7.6,1.43667592493983,40.4,1.00292525687529,3.91198390464886,-2.13143928150714,1.58053096352617,3.82,7.10167597161944,21.6006416116105,35.6045298249363,3.75,4.19,6.69,7.39,9.13
727716,5.0070505211032,3.23507698328349,0.662269424851303,79.9867,7.8,0.728731551075157,40.3,4.00333982641232,4.87211387915778,14.8411785703946,2.13400338681069,3.76,7.04315991598834,-19.0702365939604,29.8656467286363,3.77,4.17,6.48,7.26,9.05
727746,-0.955755854817397,4.01043651646233,10.8693802621278,80.5113,7.7,0.860658035679052,40.3,-0.999583564670203,-0.97284156118711,26.053997813041,3.95310889421943,3.25,7.03790596344718,19.7643295928501,39.825538002171,3.28,3.6,5.84,6.84,8.84
727777,4.63744828082966,2.96207636690475,-6.5377023223494,79.9164,7.6,1.4550934641008,40.3,3.99334811120937,0.97284156118711,32.5443674630328,1.60613926003137,3.3,7.11151211649616,8.29795138223872,15.9749581510424,3.21,3.47,5.6,6.59,8.65
727808,-4.59150955444088,7.79332936488579,3.59657268245144,79.818,7.6,0.374511210839046,40.2,-1.99501292833588,2.91380151258593,-19.2165927003604,1.96014417970716,3.22,7.07834157955767,1.57817361133539,-61.3764733352649,2.96,3.18,5.38,6.42,8.62
727838,-5.90760258418541,4.04517137493983,8.47534678215602,80.1177,7.3,1.98076139205838,40.3,3.98671463037328,4.84066812112296,-40.4357910888013,4.23011279912338,3.1,7.12608727329912,-17.2714719451449,-132.912761243172,3.04,3.3,5.6,6.59,8.84
727869,2.61393676812247,2.04881667916439,4.73214711891181,80.2354,7.4,1.46146503360427,40.3,1.98840144915522,-0.966572746580496,-48.4153518116848,2.35740790571093,3.09,7.10167597161944,29.7091813508722,-95.2287348626796,3.34,3.68,6.04,6.87,8.96
727899,42.9609296711007,7.86997286172451,1.57324454644048,80.0163,7.4,2.4464392955565,40.3,0.992966544039042,0.966572746580496,-2.19780281216195,2.08766473106827,2.92,7.11232744471091,35.786828768428,18.871010766557,3.36,3.71,6.08,6.77,8.81
727930,-33.5037383939799,-1.72364591065453,5.04200865869961,80.6189,7.3,3.27239599206166,40.5,2.97397921736042,1.93081296684063,-1.1004127318575,2.9307492977015,3.02,7.09837563859079,-1.12990466166032,-14.3993944394068,3.14,3.5,5.83,6.6,8.67
727961,5.51407126034604,2.22158844693254,5.45340219531347,80.6883,7.1,2.72928364816565,40.6,2.96662697446699,2.89040685709416,-4.41176967517052,1.79727798893765,3.03,7.09837563859079,17.7075499356551,-75.1254693097631,3.07,3.39,5.43,6.26,8.39
727989,-3.13738999461464,-3.24032600129627,-1.01429639230695,80.4064,7,-0.545360356236557,40.3,2.95931099423203,2.88346153957306,-13.3334705100843,2.46247741196051,3.07,6.98749024700099,22.7665878270507,18.3651730116198,3.05,3.33,5.19,5.98,8.15
728020,9.0064303900192,8.04314785611595,3.49028832199316,80.6665,7.1,3.29021042293718,40.8,3.93442975403815,6.70125395268002,-33.996607951471,3.17616019420193,2.96,7.13727843726039,-19.0232813715493,66.27548978995,2.97,3.24,5.13,5.97,8.14
728050,-0.273263633948062,4.16616955948683,-4.61788110815924,80.4342,7.1,2.95566651887853,40.6,2.94237989674428,0,-55.2767981768955,3.70948517201448,3,7.13886699994552,5.86269782524695,2.32828943821033,3.07,3.36,5.2,6.04,8.21
728081,-1.47693387673442,4.35691521609307,2.64227858188448,80.2099,7,1.96279588485808,40.5,0.9791922207949,-4.78278831624444,-14.5309545476991,0.419220080246774,3.04,7.15461535691366,7.54947581881424,-31.0236853802008,3.2,3.54,5.22,5.96,8.07
728111,3.90564378649998,5.89359984123625,2.86585726101976,80.2571,6.9,3.31103346163744,40.6,1.95599065311729,-0.958849431758679,13.326739695011,1.90211701196965,3.06,7.13409372119287,-2.06399782832669,-10.1475452382527,3.16,3.47,5.09,5.81,7.93
728142,2.59123934735612,1.20380534974878,-1.32736369847564,79.9467,6.8,1.63051572590973,40.7,1.95280759125094,-11.5663546053231,23.8576446645951,2.05577947751294,3.03,7.17011954344963,18.2116162039964,-3.29438755236993,3.14,3.44,5.03,5.68,7.6
728173,-2.70130337226036,6.87319712680221,6.0411158967554,80.3429,6.7,2.60853265023115,40.8,2.92326575745694,1.93548429055781,-5.92009094154697,1.25264603829933,3.09,7.20266119652324,13.427338272524,26.5775733482918,3.06,3.36,4.73,5.36,7.34
728203,-5.05544221431364,1.86401509781895,9.23085676393498,80.8785,6.8,3.0647786854658,40.7,2.91616182395043,0.966572746580496,-41.050280373226,3.76744596439984,2.99,7.23849684089437,12.1152750385033,-17.8391841978716,3.12,3.39,4.71,5.33,7.31
728234,3.0807390902865,3.35602348264956,5.7880354633582,81.1104,6.6,2.69268876644659,40.8,3.87722469773557,1.93081296684063,-33.6296009378358,2.26864446832025,3.02,7.22693601849329,-2.6154802701825,-17.2977417709083,3.26,3.58,5.06,5.72,7.66
728264,41.0110540903226,4.21205097947279,6.42291310842538,81.3922,6.5,3.53101932007576,40.8,4.82898035967043,0,5.04202422444031,0.276792666221937,2.96,7.33498187887181,7.9066648389432,8.47888861133876,3.23,3.61,5.15,5.77,7.69
728295,-23.9350952076961,3.27476575880823,3.93788231603764,81.2906,6.6,2.99854763886671,40.9,1.92616413747437,3.85233075629827,13.757315868839,0.397777637298091,3.05,7.14834574390007,17.9950972652779,0.804397402422707,3.15,3.54,5.09,5.75,7.65
728326,1.19933798186622,9.59189800026117,0.830019054361131,81.2203,6.6,1.98069049653853,40.2,6.71733061539523,1.92153764036895,52.3144167507937,2.78075760433083,3.25,7.19818357710194,-3.58258521179344,-10.5805834374086,3.43,3.87,5.4,5.97,7.76
728354,3.23101871711131,0.139316189858008,11.9782853515002,82.0544,6.5,4.89508383758803,41.1,-1.91540343938659,0.959616204676905,55.8240187618711,3.30778054218577,3.34,7.35500192110526,-19.9365280034709,10.2588891790649,3.78,4.32,5.94,6.48,8.13
728385,11.1453363603168,5.06409469728908,7.26163466452228,82.5441,6.4,3.6397650773047,41.1,1.91540343938659,0,14.682536110606,1.40992407788865,3.56,7.28961052145117,-43.682378324533,-7.74664784278627,4.09,4.82,6.52,6.97,8.52
728415,2.4626045455804,-2.14218473722063,5.67064832364075,82.7793,6.1,3.53395975103794,41.2,3.82165928102403,0,25.5446943357665,1.73434008653643,4.01,7.3304052118444,9.80709810896805,17.5995118469864,4.6,5.31,6.78,7.18,8.62
728446,-1.64264215210892,7.14552919167133,7.80715381025239,82.7479,6.1,3.33451886423717,41.2,0.953516140753585,0.958849431758679,83.81664875144,2.93065549806464,4.25,7.25063551189868,10.4137648014735,17.4237485558761,4.55,5.27,6.7,7.1,8.65
728476,2.03157997278751,-0.789655541277767,1.61374489592951,82.7742,6.1,3.90128288806082,41.2,3.80650596737269,4.78278831624444,44.2631906123179,3.77700074684562,4.26,7.27170370688737,-9.08383005379712,16.0111718262736,4.75,5.48,6.91,7.3,8.8
728507,1.72919674562593,7.8732690663287,7.86024851202249,83.2093,6,2.99077303122317,41.1,1.89873457335512,4.76380141309392,36.9559189457036,2.74410499450788,4.47,7.27931883541462,33.6573545987008,-3.49639277428062,4.88,5.56,6.88,7.24,8.74
728538,5.22695686188399,1.80356826736805,3.84378708659057,83.2659,5.9,3.66033576148581,41.1,3.78847986332058,-2.85601086817415,19.9450574832483,1.34419479355117,4.73,7.29573507274928,7.0103292158187,18.4541808882335,5.04,5.76,7.08,7.46,8.98
728568,10.678673972555,7.44040073754206,9.30836544808642,83.7331,5.8,2.19501155673356,41.1,3.77655701162265,-3.81861897415483,61.5048565794837,2.02196169580731,4.76,7.27931883541462,-8.1223383466309,30.4886376300263,5.39,6.11,7.4,7.74,9.2
728599,-0.267558607416873,0.875749088113409,8.06183693866309,84.0956,5.6,4.26409817236859,41.2,2.82463841679448,5.72338127884215,68.6895207763541,2.28970479990878,5.29,7.32052696227274,-7.2663010455905,-12.9178866683595,5.72,6.54,7.72,7.96,9.32
728629,5.69664058717905,3.18622082731572,12.1205651128722,84.6805,5.5,3.06162194056085,41.3,0.940070553365047,4.74872008704246,68.9656246973744,0.779198807762427,5.45,7.28276117960559,-15.2457846361095,-23.2543253345262,6.21,7.14,7.78,7.81,9.1
